Sim Number,Standings Date,Timing,Season Part,Conference,Division,Group,Rank,Team,Wins,Losses,Ties to Finish,Winning Percent,Team Strength
1,2010-09-25,pre Wind-up,Part 4,Founders,East Division,Port Group,1,New Haven,81,71,4,0.5328947368421053,0.531
1,2010-09-25,pre Wind-up,Part 4,Founders,East Division,Port Group,2,Montreal,82,72,2,0.5324675324675324,0.525
1,2010-09-25,pre Wind-up,Part 4,Founders,East Division,Port Group,3,New York,78,77,1,0.5032258064516129,0.494
1,2010-09-25,pre Wind-up,Part 4,Founders,East Division,Port Group,4,Boston,70,80,6,0.4666666666666667,0.506
1,2010-09-26,post Wind-up,Part 4,Founders,East Division,Port Group,1,Montreal,83,73,0,0.532051282051282,0.525
1,2010-09-26,post Wind-up,Part 4,Founders,East Division,Port Group,1,New Haven,83,73,0,0.532051282051282,0.531
1,2010-09-26,post Wind-up,Part 4,Founders,East Division,Port Group,3,New York,79,77,0,0.5064102564102564,0.494
1,2010-09-26,post Wind-up,Part 4,Founders,East Division,Port Group,4,Boston,74,82,0,0.47435897435897434,0.506
1,2010-09-25,pre Wind-up,Part 4,Founders,East Division,Canal Group,1,Toronto,90,62,4,0.5921052631578947,0.571
1,2010-09-25,pre Wind-up,Part 4,Founders,East Division,Canal Group,2,Pittsburgh,88,66,2,0.5714285714285714,0.562
1,2010-09-25,pre Wind-up,Part 4,Founders,East Division,Canal Group,3,Philadelphia,70,82,4,0.4605263157894737,0.389
1,2010-09-25,pre Wind-up,Part 4,Founders,East Division,Canal Group,4,"Washington, D.C.",50,101,5,0.33112582781456956,0.253
1,2010-09-26,post Wind-up,Part 4,Founders,East Division,Canal Group,1,Toronto,93,63,0,0.5961538461538461,0.571
1,2010-09-26,post Wind-up,Part 4,Founders,East Division,Canal Group,2,Pittsburgh,89,67,0,0.5705128205128205,0.562
1,2010-09-26,post Wind-up,Part 4,Founders,East Division,Canal Group,3,Philadelphia,70,86,0,0.44871794871794873,0.389
1,2010-09-26,post Wind-up,Part 4,Founders,East Division,Canal Group,4,"Washington, D.C.",53,103,0,0.33974358974358976,0.253
1,2010-09-25,pre Wind-up,Part 4,Founders,West Division,Aurora Group,1,St. Paul,86,66,4,0.5657894736842105,0.5
1,2010-09-25,pre Wind-up,Part 4,Founders,West Division,Aurora Group,2,Chicago,74,79,3,0.48366013071895425,0.49
1,2010-09-25,pre Wind-up,Part 4,Founders,West Division,Aurora Group,3,Winnipeg,68,86,2,0.44155844155844154,0.481
1,2010-09-25,pre Wind-up,Part 4,Founders,West Division,Aurora Group,3,St. Louis,68,86,2,0.44155844155844154,0.457
1,2010-09-26,post Wind-up,Part 4,Founders,West Division,Aurora Group,1,St. Paul,89,67,0,0.5705128205128205,0.5
1,2010-09-26,post Wind-up,Part 4,Founders,West Division,Aurora Group,2,Chicago,75,81,0,0.4807692307692308,0.49
1,2010-09-26,post Wind-up,Part 4,Founders,West Division,Aurora Group,3,Winnipeg,69,87,0,0.4423076923076923,0.481
1,2010-09-26,post Wind-up,Part 4,Founders,West Division,Aurora Group,3,St. Louis,69,87,0,0.4423076923076923,0.457
1,2010-09-25,pre Wind-up,Part 4,Founders,West Division,Rail Group,1,Indianapolis,97,55,4,0.6381578947368421,0.58
1,2010-09-25,pre Wind-up,Part 4,Founders,West Division,Rail Group,2,Columbus,77,78,1,0.4967741935483871,0.531
1,2010-09-25,pre Wind-up,Part 4,Founders,West Division,Rail Group,3,Detroit,75,80,1,0.4838709677419355,0.426
1,2010-09-25,pre Wind-up,Part 4,Founders,West Division,Rail Group,4,Akron,70,83,3,0.45751633986928103,0.547
1,2010-09-26,post Wind-up,Part 4,Founders,West Division,Rail Group,1,Indianapolis,99,57,0,0.6346153846153846,0.58
1,2010-09-26,post Wind-up,Part 4,Founders,West Division,Rail Group,2,Columbus,78,78,0,0.5,0.531
1,2010-09-26,post Wind-up,Part 4,Founders,West Division,Rail Group,3,Detroit,75,81,0,0.4807692307692308,0.426
1,2010-09-26,post Wind-up,Part 4,Founders,West Division,Rail Group,4,Akron,70,86,0,0.44871794871794873,0.547
1,2010-09-25,pre Wind-up,Part 4,Visionaries,East Division,Ridge Group,1,Charlotte,81,72,3,0.5294117647058824,0.438
1,2010-09-25,pre Wind-up,Part 4,Visionaries,East Division,Ridge Group,2,Nashville,80,73,3,0.5228758169934641,0.601
1,2010-09-25,pre Wind-up,Part 4,Visionaries,East Division,Ridge Group,3,Birmingham,72,82,2,0.4675324675324675,0.466
1,2010-09-25,pre Wind-up,Part 4,Visionaries,East Division,Ridge Group,4,Atlanta,70,85,1,0.45161290322580644,0.534
1,2010-09-26,post Wind-up,Part 4,Visionaries,East Division,Ridge Group,1,Charlotte,83,73,0,0.532051282051282,0.438
1,2010-09-26,post Wind-up,Part 4,Visionaries,East Division,Ridge Group,2,Nashville,82,74,0,0.5256410256410257,0.601
1,2010-09-26,post Wind-up,Part 4,Visionaries,East Division,Ridge Group,3,Birmingham,72,84,0,0.46153846153846156,0.466
1,2010-09-26,post Wind-up,Part 4,Visionaries,East Division,Ridge Group,4,Atlanta,71,85,0,0.4551282051282051,0.534
1,2010-09-25,pre Wind-up,Part 4,Visionaries,East Division,Desert Group,1,Monterrey,82,68,6,0.5466666666666666,0.571
1,2010-09-25,pre Wind-up,Part 4,Visionaries,East Division,Desert Group,2,Merida,81,72,3,0.5294117647058824,0.509
1,2010-09-25,pre Wind-up,Part 4,Visionaries,East Division,Desert Group,3,Dallas,72,81,3,0.47058823529411764,0.53
1,2010-09-25,pre Wind-up,Part 4,Visionaries,East Division,Desert Group,4,San Antonio,66,89,1,0.4258064516129032,0.472
1,2010-09-26,post Wind-up,Part 4,Visionaries,East Division,Desert Group,1,Monterrey,86,70,0,0.5512820512820513,0.571
1,2010-09-26,post Wind-up,Part 4,Visionaries,East Division,Desert Group,2,Merida,81,75,0,0.5192307692307693,0.509
1,2010-09-26,post Wind-up,Part 4,Visionaries,East Division,Desert Group,3,Dallas,74,82,0,0.47435897435897434,0.53
1,2010-09-26,post Wind-up,Part 4,Visionaries,East Division,Desert Group,4,San Antonio,66,90,0,0.4230769230769231,0.472
1,2010-09-25,pre Wind-up,Part 4,Visionaries,West Division,Pass Group,1,Vancouver,94,61,1,0.6064516129032258,0.623
1,2010-09-25,pre Wind-up,Part 4,Visionaries,West Division,Pass Group,2,Calgary,84,70,2,0.5454545454545454,0.565
1,2010-09-25,pre Wind-up,Part 4,Visionaries,West Division,Pass Group,3,Denver,76,80,0,0.48717948717948717,0.534
1,2010-09-25,pre Wind-up,Part 4,Visionaries,West Division,Pass Group,4,Seattle,71,83,2,0.461038961038961,0.37
1,2010-09-26,post Wind-up,Part 4,Visionaries,West Division,Pass Group,1,Vancouver,95,61,0,0.6089743589743589,0.623
1,2010-09-26,post Wind-up,Part 4,Visionaries,West Division,Pass Group,2,Calgary,85,71,0,0.5448717948717948,0.565
1,2010-09-26,post Wind-up,Part 4,Visionaries,West Division,Pass Group,3,Denver,76,80,0,0.48717948717948717,0.534
1,2010-09-26,post Wind-up,Part 4,Visionaries,West Division,Pass Group,4,Seattle,72,84,0,0.46153846153846156,0.37
1,2010-09-25,pre Wind-up,Part 4,Visionaries,West Division,Rush Group,1,Los Angeles,79,75,2,0.512987012987013,0.508
1,2010-09-25,pre Wind-up,Part 4,Visionaries,West Division,Rush Group,2,Tijuana,77,75,4,0.506578947368421,0.51
1,2010-09-25,pre Wind-up,Part 4,Visionaries,West Division,Rush Group,3,Phoenix,74,74,8,0.5,0.491
1,2010-09-25,pre Wind-up,Part 4,Visionaries,West Division,Rush Group,4,Oakland,65,84,7,0.436241610738255,0.41
1,2010-09-26,post Wind-up,Part 4,Visionaries,West Division,Rush Group,1,Los Angeles,79,77,0,0.5064102564102564,0.508
1,2010-09-26,post Wind-up,Part 4,Visionaries,West Division,Rush Group,1,Phoenix,79,77,0,0.5064102564102564,0.491
1,2010-09-26,post Wind-up,Part 4,Visionaries,West Division,Rush Group,2,Tijuana,79,77,0,0.5064102564102564,0.51
1,2010-09-26,post Wind-up,Part 4,Visionaries,West Division,Rush Group,4,Oakland,68,88,0,0.4358974358974359,0.41
2,2010-05-03,pre Wind-up,Part 1,Founders,East Division,Port Group,1,New York,18,12,0,0.6,0.547
2,2010-05-03,pre Wind-up,Part 1,Founders,East Division,Port Group,2,New Haven,15,14,2,0.5172413793103449,0.531
2,2010-05-03,pre Wind-up,Part 1,Founders,East Division,Port Group,3,Montreal,13,16,1,0.4482758620689655,0.481
2,2010-05-03,pre Wind-up,Part 1,Founders,East Division,Port Group,3,Boston,13,16,2,0.4482758620689655,0.494
2,2010-05-04,post Wind-up,Part 1,Founders,East Division,Port Group,1,New York,18,12,0,0.6,0.547
2,2010-05-04,post Wind-up,Part 1,Founders,East Division,Port Group,2,New Haven,16,15,0,0.5161290322580645,0.531
2,2010-05-04,post Wind-up,Part 1,Founders,East Division,Port Group,3,Montreal,14,16,0,0.4666666666666667,0.481
2,2010-05-04,post Wind-up,Part 1,Founders,East Division,Port Group,4,Boston,13,18,0,0.41935483870967744,0.494
2,2010-05-03,pre Wind-up,Part 1,Founders,East Division,Canal Group,1,"Washington, D.C.",15,9,7,0.625,0.49
2,2010-05-03,pre Wind-up,Part 1,Founders,East Division,Canal Group,2,Pittsburgh,10,13,8,0.43478260869565216,0.389
2,2010-05-03,pre Wind-up,Part 1,Founders,East Division,Canal Group,3,Philadelphia,9,15,7,0.375,0.426
2,2010-05-03,pre Wind-up,Part 1,Founders,East Division,Canal Group,4,Toronto,9,16,6,0.36,0.571
2,2010-05-04,post Wind-up,Part 1,Founders,East Division,Canal Group,1,"Washington, D.C.",17,14,0,0.5483870967741935,0.49
2,2010-05-04,post Wind-up,Part 1,Founders,East Division,Canal Group,2,Toronto,14,17,0,0.45161290322580644,0.571
2,2010-05-04,post Wind-up,Part 1,Founders,East Division,Canal Group,3,Pittsburgh,13,18,0,0.41935483870967744,0.389
2,2010-05-04,post Wind-up,Part 1,Founders,East Division,Canal Group,4,Philadelphia,11,20,0,0.3548387096774194,0.426
2,2010-05-03,pre Wind-up,Part 1,Founders,West Division,Aurora Group,1,St. Paul,20,7,3,0.7407407407407407,0.457
2,2010-05-03,pre Wind-up,Part 1,Founders,West Division,Aurora Group,2,Winnipeg,16,11,3,0.5925925925925926,0.531
2,2010-05-03,pre Wind-up,Part 1,Founders,West Division,Aurora Group,3,Chicago,11,12,7,0.4782608695652174,0.506
2,2010-05-03,pre Wind-up,Part 1,Founders,West Division,Aurora Group,4,St. Louis,9,16,5,0.36,0.562
2,2010-05-04,post Wind-up,Part 1,Founders,West Division,Aurora Group,1,St. Paul,21,9,0,0.7,0.457
2,2010-05-04,post Wind-up,Part 1,Founders,West Division,Aurora Group,2,Winnipeg,19,11,0,0.6333333333333333,0.531
2,2010-05-04,post Wind-up,Part 1,Founders,West Division,Aurora Group,3,Chicago,15,15,0,0.5,0.506
2,2010-05-04,post Wind-up,Part 1,Founders,West Division,Aurora Group,4,St. Louis,12,18,0,0.4,0.562
2,2010-05-03,pre Wind-up,Part 1,Founders,West Division,Rail Group,1,Columbus,19,10,1,0.6551724137931034,0.58
2,2010-05-03,pre Wind-up,Part 1,Founders,West Division,Rail Group,2,Detroit,15,12,3,0.5555555555555556,0.5
2,2010-05-03,pre Wind-up,Part 1,Founders,West Division,Rail Group,3,Akron,14,15,1,0.4827586206896552,0.525
2,2010-05-03,pre Wind-up,Part 1,Founders,West Division,Rail Group,4,Indianapolis,8,20,2,0.2857142857142857,0.253
2,2010-05-04,post Wind-up,Part 1,Founders,West Division,Rail Group,1,Columbus,20,10,0,0.6666666666666666,0.58
2,2010-05-04,post Wind-up,Part 1,Founders,West Division,Rail Group,2,Detroit,17,13,0,0.5666666666666667,0.5
2,2010-05-04,post Wind-up,Part 1,Founders,West Division,Rail Group,3,Akron,14,16,0,0.4666666666666667,0.525
2,2010-05-04,post Wind-up,Part 1,Founders,West Division,Rail Group,4,Indianapolis,9,21,0,0.3,0.253
2,2010-05-03,pre Wind-up,Part 1,Visionaries,East Division,Ridge Group,1,Nashville,15,12,3,0.5555555555555556,0.466
2,2010-05-03,pre Wind-up,Part 1,Visionaries,East Division,Ridge Group,2,Atlanta,13,11,6,0.5416666666666666,0.601
2,2010-05-03,pre Wind-up,Part 1,Visionaries,East Division,Ridge Group,3,Birmingham,13,13,4,0.5,0.534
2,2010-05-03,pre Wind-up,Part 1,Visionaries,East Division,Ridge Group,4,Charlotte,8,18,4,0.3076923076923077,0.491
2,2010-05-04,post Wind-up,Part 1,Visionaries,East Division,Ridge Group,1,Nashville,17,13,0,0.5666666666666667,0.466
2,2010-05-04,post Wind-up,Part 1,Visionaries,East Division,Ridge Group,1,Atlanta,17,13,0,0.5666666666666667,0.601
2,2010-05-04,post Wind-up,Part 1,Visionaries,East Division,Ridge Group,3,Birmingham,15,15,0,0.5,0.534
2,2010-05-04,post Wind-up,Part 1,Visionaries,East Division,Ridge Group,4,Charlotte,11,19,0,0.36666666666666664,0.491
2,2010-05-03,pre Wind-up,Part 1,Visionaries,East Division,Desert Group,1,Merida,16,11,3,0.5925925925925926,0.565
2,2010-05-03,pre Wind-up,Part 1,Visionaries,East Division,Desert Group,2,San Antonio,13,17,1,0.43333333333333335,0.509
2,2010-05-03,pre Wind-up,Part 1,Visionaries,East Division,Desert Group,3,Monterrey,12,16,3,0.42857142857142855,0.534
2,2010-05-03,pre Wind-up,Part 1,Visionaries,East Division,Desert Group,4,Dallas,11,18,1,0.3793103448275862,0.508
2,2010-05-04,post Wind-up,Part 1,Visionaries,East Division,Desert Group,1,Merida,18,12,0,0.6,0.565
2,2010-05-04,post Wind-up,Part 1,Visionaries,East Division,Desert Group,2,San Antonio,13,18,0,0.41935483870967744,0.509
2,2010-05-04,post Wind-up,Part 1,Visionaries,East Division,Desert Group,2,Monterrey,13,18,0,0.41935483870967744,0.534
2,2010-05-04,post Wind-up,Part 1,Visionaries,East Division,Desert Group,4,Dallas,11,19,0,0.36666666666666664,0.508
2,2010-05-03,pre Wind-up,Part 1,Visionaries,West Division,Pass Group,1,Vancouver,20,10,2,0.6666666666666666,0.51
2,2010-05-03,pre Wind-up,Part 1,Visionaries,West Division,Pass Group,2,Calgary,14,11,5,0.56,0.53
2,2010-05-03,pre Wind-up,Part 1,Visionaries,West Division,Pass Group,3,Seattle,14,12,5,0.5384615384615384,0.438
2,2010-05-03,pre Wind-up,Part 1,Visionaries,West Division,Pass Group,4,Denver,9,19,3,0.32142857142857145,0.41
2,2010-05-04,post Wind-up,Part 1,Visionaries,West Division,Pass Group,1,Vancouver,20,12,0,0.625,0.51
2,2010-05-04,post Wind-up,Part 1,Visionaries,West Division,Pass Group,2,Calgary,16,14,0,0.5333333333333333,0.53
2,2010-05-04,post Wind-up,Part 1,Visionaries,West Division,Pass Group,3,Seattle,15,16,0,0.4838709677419355,0.438
2,2010-05-04,post Wind-up,Part 1,Visionaries,West Division,Pass Group,4,Denver,11,20,0,0.3548387096774194,0.41
2,2010-05-03,pre Wind-up,Part 1,Visionaries,West Division,Rush Group,1,Oakland,17,10,4,0.6296296296296297,0.472
2,2010-05-03,pre Wind-up,Part 1,Visionaries,West Division,Rush Group,1,Phoenix,17,10,3,0.6296296296296297,0.571
2,2010-05-03,pre Wind-up,Part 1,Visionaries,West Division,Rush Group,3,Los Angeles,16,14,1,0.5333333333333333,0.623
2,2010-05-03,pre Wind-up,Part 1,Visionaries,West Division,Rush Group,4,Tijuana,11,17,2,0.39285714285714285,0.37
2,2010-05-04,post Wind-up,Part 1,Visionaries,West Division,Rush Group,1,Phoenix,19,11,0,0.6333333333333333,0.571
2,2010-05-04,post Wind-up,Part 1,Visionaries,West Division,Rush Group,2,Oakland,18,13,0,0.5806451612903226,0.472
2,2010-05-04,post Wind-up,Part 1,Visionaries,West Division,Rush Group,3,Los Angeles,17,14,0,0.5483870967741935,0.623
2,2010-05-04,post Wind-up,Part 1,Visionaries,West Division,Rush Group,4,Tijuana,13,17,0,0.43333333333333335,0.37
2,2010-06-29,pre Wind-up,Part 2,Founders,East Division,Port Group,1,New Haven,43,33,3,0.5657894736842105,0.531
2,2010-06-29,pre Wind-up,Part 2,Founders,East Division,Port Group,2,New York,42,33,3,0.56,0.547
2,2010-06-29,pre Wind-up,Part 2,Founders,East Division,Port Group,3,Boston,41,37,1,0.5256410256410257,0.494
2,2010-06-29,pre Wind-up,Part 2,Founders,East Division,Port Group,4,Montreal,34,42,2,0.4473684210526316,0.481
2,2010-06-30,post Wind-up,Part 2,Founders,East Division,Port Group,1,New Haven,44,35,0,0.5569620253164557,0.531
2,2010-06-30,post Wind-up,Part 2,Founders,East Division,Port Group,2,New York,43,35,0,0.5512820512820513,0.547
2,2010-06-30,post Wind-up,Part 2,Founders,East Division,Port Group,3,Boston,42,37,0,0.5316455696202531,0.494
2,2010-06-30,post Wind-up,Part 2,Founders,East Division,Port Group,4,Montreal,36,42,0,0.46153846153846156,0.481
2,2010-06-29,pre Wind-up,Part 2,Founders,East Division,Canal Group,1,Toronto,45,34,0,0.569620253164557,0.571
2,2010-06-29,pre Wind-up,Part 2,Founders,East Division,Canal Group,2,"Washington, D.C.",36,40,3,0.47368421052631576,0.49
2,2010-06-29,pre Wind-up,Part 2,Founders,East Division,Canal Group,3,Pittsburgh,29,45,5,0.3918918918918919,0.389
2,2010-06-29,pre Wind-up,Part 2,Founders,East Division,Canal Group,4,Philadelphia,29,49,1,0.3717948717948718,0.426
2,2010-06-30,post Wind-up,Part 2,Founders,East Division,Canal Group,1,Toronto,45,34,0,0.569620253164557,0.571
2,2010-06-30,post Wind-up,Part 2,Founders,East Division,Canal Group,2,"Washington, D.C.",38,41,0,0.4810126582278481,0.49
2,2010-06-30,post Wind-up,Part 2,Founders,East Division,Canal Group,3,Philadelphia,30,49,0,0.379746835443038,0.426
2,2010-06-30,post Wind-up,Part 2,Founders,East Division,Canal Group,3,Pittsburgh,30,49,0,0.379746835443038,0.389
2,2010-06-29,pre Wind-up,Part 2,Founders,West Division,Aurora Group,1,Winnipeg,43,27,8,0.6142857142857143,0.531
2,2010-06-29,pre Wind-up,Part 2,Founders,West Division,Aurora Group,2,St. Paul,39,33,6,0.5416666666666666,0.457
2,2010-06-29,pre Wind-up,Part 2,Founders,West Division,Aurora Group,3,Chicago,34,38,6,0.4722222222222222,0.506
2,2010-06-29,pre Wind-up,Part 2,Founders,West Division,Aurora Group,4,St. Louis,34,41,3,0.4533333333333333,0.562
2,2010-06-30,post Wind-up,Part 2,Founders,West Division,Aurora Group,1,Winnipeg,47,31,0,0.6025641025641025,0.531
2,2010-06-30,post Wind-up,Part 2,Founders,West Division,Aurora Group,2,St. Paul,43,35,0,0.5512820512820513,0.457
2,2010-06-30,post Wind-up,Part 2,Founders,West Division,Aurora Group,3,Chicago,37,41,0,0.47435897435897434,0.506
2,2010-06-30,post Wind-up,Part 2,Founders,West Division,Aurora Group,3,St. Louis,37,41,0,0.47435897435897434,0.562
2,2010-06-29,pre Wind-up,Part 2,Founders,West Division,Rail Group,1,Columbus,41,31,6,0.5694444444444444,0.58
2,2010-06-29,pre Wind-up,Part 2,Founders,West Division,Rail Group,2,Akron,40,32,6,0.5555555555555556,0.525
2,2010-06-29,pre Wind-up,Part 2,Founders,West Division,Rail Group,3,Detroit,38,36,4,0.5135135135135135,0.5
2,2010-06-29,pre Wind-up,Part 2,Founders,West Division,Rail Group,4,Indianapolis,27,44,7,0.38028169014084506,0.253
2,2010-06-30,post Wind-up,Part 2,Founders,West Division,Rail Group,1,Columbus,44,34,0,0.5641025641025641,0.58
2,2010-06-30,post Wind-up,Part 2,Founders,West Division,Rail Group,2,Akron,42,36,0,0.5384615384615384,0.525
2,2010-06-30,post Wind-up,Part 2,Founders,West Division,Rail Group,3,Detroit,40,38,0,0.5128205128205128,0.5
2,2010-06-30,post Wind-up,Part 2,Founders,West Division,Rail Group,4,Indianapolis,29,49,0,0.3717948717948718,0.253
2,2010-06-29,pre Wind-up,Part 2,Visionaries,East Division,Ridge Group,1,Atlanta,41,33,4,0.5540540540540541,0.601
2,2010-06-29,pre Wind-up,Part 2,Visionaries,East Division,Ridge Group,2,Birmingham,36,40,2,0.47368421052631576,0.534
2,2010-06-29,pre Wind-up,Part 2,Visionaries,East Division,Ridge Group,3,Nashville,35,40,3,0.4666666666666667,0.466
2,2010-06-29,pre Wind-up,Part 2,Visionaries,East Division,Ridge Group,4,Charlotte,34,39,5,0.4657534246575342,0.491
2,2010-06-30,post Wind-up,Part 2,Visionaries,East Division,Ridge Group,1,Atlanta,44,34,0,0.5641025641025641,0.601
2,2010-06-30,post Wind-up,Part 2,Visionaries,East Division,Ridge Group,2,Charlotte,36,42,0,0.46153846153846156,0.491
2,2010-06-30,post Wind-up,Part 2,Visionaries,East Division,Ridge Group,2,Birmingham,36,42,0,0.46153846153846156,0.534
2,2010-06-30,post Wind-up,Part 2,Visionaries,East Division,Ridge Group,4,Nashville,35,43,0,0.44871794871794873,0.466
2,2010-06-29,pre Wind-up,Part 2,Visionaries,East Division,Desert Group,1,Merida,44,31,3,0.5866666666666667,0.565
2,2010-06-29,pre Wind-up,Part 2,Visionaries,East Division,Desert Group,2,Monterrey,41,36,2,0.5324675324675324,0.534
2,2010-06-29,pre Wind-up,Part 2,Visionaries,East Division,Desert Group,3,San Antonio,32,43,4,0.4266666666666667,0.509
2,2010-06-29,pre Wind-up,Part 2,Visionaries,East Division,Desert Group,4,Dallas,30,43,5,0.410958904109589,0.508
2,2010-06-30,post Wind-up,Part 2,Visionaries,East Division,Desert Group,1,Merida,45,33,0,0.5769230769230769,0.565
2,2010-06-30,post Wind-up,Part 2,Visionaries,East Division,Desert Group,2,Monterrey,42,37,0,0.5316455696202531,0.534
2,2010-06-30,post Wind-up,Part 2,Visionaries,East Division,Desert Group,3,San Antonio,35,44,0,0.4430379746835443,0.509
2,2010-06-30,post Wind-up,Part 2,Visionaries,East Division,Desert Group,4,Dallas,34,44,0,0.4358974358974359,0.508
2,2010-06-29,pre Wind-up,Part 2,Visionaries,West Division,Pass Group,1,Vancouver,41,35,4,0.5394736842105263,0.51
2,2010-06-29,pre Wind-up,Part 2,Visionaries,West Division,Pass Group,2,Calgary,36,42,0,0.46153846153846156,0.53
2,2010-06-29,pre Wind-up,Part 2,Visionaries,West Division,Pass Group,3,Seattle,31,38,10,0.4492753623188406,0.438
2,2010-06-29,pre Wind-up,Part 2,Visionaries,West Division,Pass Group,4,Denver,29,45,5,0.3918918918918919,0.41
2,2010-06-30,post Wind-up,Part 2,Visionaries,West Division,Pass Group,1,Vancouver,43,37,0,0.5375,0.51
2,2010-06-30,post Wind-up,Part 2,Visionaries,West Division,Pass Group,2,Calgary,36,42,0,0.46153846153846156,0.53
2,2010-06-30,post Wind-up,Part 2,Visionaries,West Division,Pass Group,3,Seattle,36,43,0,0.45569620253164556,0.438
2,2010-06-30,post Wind-up,Part 2,Visionaries,West Division,Pass Group,4,Denver,33,46,0,0.4177215189873418,0.41
2,2010-06-29,pre Wind-up,Part 2,Visionaries,West Division,Rush Group,1,Los Angeles,44,29,6,0.6027397260273972,0.623
2,2010-06-29,pre Wind-up,Part 2,Visionaries,West Division,Rush Group,2,Phoenix,43,31,4,0.581081081081081,0.571
2,2010-06-29,pre Wind-up,Part 2,Visionaries,West Division,Rush Group,3,Oakland,41,36,2,0.5324675324675324,0.472
2,2010-06-29,pre Wind-up,Part 2,Visionaries,West Division,Rush Group,4,Tijuana,37,34,7,0.5211267605633803,0.37
2,2010-06-30,post Wind-up,Part 2,Visionaries,West Division,Rush Group,1,Los Angeles,46,33,0,0.5822784810126582,0.623
2,2010-06-30,post Wind-up,Part 2,Visionaries,West Division,Rush Group,2,Phoenix,44,34,0,0.5641025641025641,0.571
2,2010-06-30,post Wind-up,Part 2,Visionaries,West Division,Rush Group,3,Oakland,42,37,0,0.5316455696202531,0.472
2,2010-06-30,post Wind-up,Part 2,Visionaries,West Division,Rush Group,4,Tijuana,41,37,0,0.5256410256410257,0.37
